,Engine,HI,OP1,OP2,OP3,RUL,Sensor1,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor2,Sensor20,Sensor21,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
854,5,1,-0.0016,-0.0002,100,8,518.67,1.3,47.03,522.41,2387.98,8145.43,8.4054,0.03,391,2388,100,642.49,39.11,23.4495,1585.88,1393.41,14.62,21.61,554.33,2387.98,9073.13
855,5,1,0.0029,0.0002,100,9,518.67,1.3,47.34,522.58,2388.03,8148.79,8.3796,0.03,392,2388,100,641.69,39.12,23.3762,1581.46,1394.2,14.62,21.61,554.67,2388.0,9062.62
856,5,1,0.0001,0.0003,100,10,518.67,1.3,47.32,522.67,2388.01,8146.61,8.4089,0.03,390,2388,100,642.18,39.06,23.4213,1583.92,1390.3,14.62,21.6,554.84,2388.02,9071.57
857,5,1,-0.0026,-0.0003,100,11,518.67,1.3,47.3,522.0,2388.01,8146.73,8.4091,0.03,391,2388,100,641.9,39.12,23.4847,1585.25,1393.09,14.62,21.61,554.2,2387.96,9064.45
858,5,1,-0.0009,-0.0001,100,12,518.67,1.3,47.12,522.96,2388.01,8147.24,8.4233,0.03,391,2388,100,641.97,38.87,23.3806,1583.89,1394.07,14.62,21.6,554.27,2388.02,9070.86
859,5,1,-0.0051,-0.0005,100,13,518.67,1.3,47.11,522.42,2387.94,8149.69,8.386000000000001,0.03,392,2388,100,641.9,38.96,23.4476,1579.55,1402.31,14.62,21.61,554.75,2388.03,9056.42
860,5,1,0.0,0.0004,100,14,518.67,1.3,47.26,522.19,2388.03,8153.4,8.4214,0.03,393,2388,100,641.93,39.07,23.3733,1578.03,1396.28,14.62,21.61,554.52,2387.97,9062.88
861,5,1,0.0011,-0.0001,100,15,518.67,1.3,47.09,522.74,2388.03,8144.15,8.4073,0.03,391,2388,100,641.88,38.96,23.4795,1589.42,1394.11,14.62,21.61,554.45,2388.07,9066.3
862,5,1,-0.0037,0.0004,100,16,518.67,1.3,47.08,522.24,2388.02,8144.59,8.4266,0.03,391,2388,100,641.56,39.12,23.4884,1578.43,1390.29,14.62,21.61,555.11,2388.0,9065.46
863,5,1,-0.0008,-0.0001,100,17,518.67,1.3,47.11,522.89,2388.02,8153.44,8.4072,0.03,391,2388,100,642.0,39.04,23.4556,1581.87,1400.59,14.62,21.61,554.31,2387.98,9066.79
864,5,1,-0.0027,0.0001,100,18,518.67,1.3,46.98,522.64,2387.97,8143.8,8.4151,0.03,392,2388,100,642.05,39.02,23.461,1584.71,1391.09,14.62,21.61,554.25,2388.07,9066.52
865,5,1,-0.0009,-0.0002,100,19,518.67,1.3,46.98,522.65,2387.99,8151.75,8.3674,0.03,392,2388,100,642.36,38.97,23.3752,1588.06,1397.43,14.62,21.61,554.38,2387.95,9071.5
866,5,1,0.0019,0.0002,100,20,518.67,1.3,47.13,522.0,2387.99,8147.39,8.3831,0.03,391,2388,100,642.27,38.86,23.3702,1582.85,1393.07,14.62,21.61,554.69,2387.98,9060.46
867,5,1,-0.0017,-0.0003,100,21,518.67,1.3,47.23,522.4,2388.01,8150.0,8.4071,0.03,391,2388,100,642.05,38.94,23.3812,1581.71,1397.41,14.62,21.6,554.37,2387.99,9061.69
868,5,1,0.0014,-0.0002,100,22,518.67,1.3,47.16,522.75,2388.01,8148.04,8.3886,0.03,392,2388,100,642.38,39.05,23.4457,1581.33,1399.59,14.62,21.61,554.31,2387.99,9071.71
869,5,1,0.0052,-0.0001,100,23,518.67,1.3,47.18,522.7,2388.03,8155.34,8.3548,0.03,391,2388,100,641.57,39.05,23.3328,1582.59,1399.12,14.62,21.6,554.48,2387.97,9067.58
870,5,1,0.0002,0.0002,100,24,518.67,1.3,47.25,522.21,2387.96,8156.04,8.4095,0.03,391,2388,100,642.13,39.14,23.4933,1592.43,1400.89,14.62,21.61,554.1,2388.01,9066.39
871,5,1,0.0026,-0.0005,100,25,518.67,1.3,47.19,522.81,2387.97,8144.37,8.4151,0.03,392,2388,100,642.05,39.19,23.4193,1582.82,1397.33,14.62,21.61,554.78,2387.98,9067.26
872,5,1,0.0012,0.0,100,26,518.67,1.3,47.17,522.41,2387.99,8146.04,8.3536,0.03,393,2388,100,641.61,39.05,23.5227,1578.77,1398.19,14.62,21.61,554.93,2388.03,9065.14
873,5,1,-0.0001,-0.0002,100,27,518.67,1.3,47.01,522.5,2387.98,8153.92,8.4066,0.03,390,2388,100,642.22,38.97,23.3803,1582.69,1394.22,14.62,21.6,554.27,2388.01,9070.7
874,5,1,-0.0015,-0.0005,100,28,518.67,1.3,47.3,522.4,2387.95,8148.49,8.3934,0.03,392,2388,100,641.97,39.04,23.3974,1575.77,1402.43,14.62,21.61,554.6,2388.05,9069.66
875,5,1,0.0037,-0.0005,100,29,518.67,1.3,46.97,522.78,2387.99,8147.67,8.3735,0.03,390,2388,100,642.48,39.01,23.41,1576.5,1392.82,14.62,21.61,554.63,2387.97,9068.63
876,5,1,0.0007,-0.0004,100,30,518.67,1.3,47.24,522.87,2388.02,8150.15,8.4038,0.03,392,2388,100,642.66,38.81,23.4437,1574.8,1397.69,14.62,21.6,555.05,2387.96,9059.85
1116,6,1,-0.0019,0.0003,100,1,518.67,1.3,47.56,521.69,2388.12,8116.86,8.4286,0.03,394,2388,100,642.73,38.94,23.3086,1584.4,1412.34,14.62,21.61,552.99,2388.12,9037.26
1117,6,1,0.0021,-0.0004,100,2,518.67,1.3,47.65,521.03,2388.07,8126.01,8.4343,0.03,393,2388,100,642.07,38.89,23.2645,1590.38,1401.1,14.62,21.61,553.02,2388.09,9045.95
1118,6,1,-0.0031,0.0001,100,3,518.67,1.3,47.49,521.68,2388.11,8125.49,8.4072,0.03,392,2388,100,642.57,38.79,23.2163,1588.18,1405.86,14.62,21.61,552.76,2388.13,9044.75
1119,6,1,0.0006,0.0,100,4,518.67,1.3,47.38,521.84,2388.14,8117.06,8.4012,0.03,394,2388,100,641.97,38.83,23.3215,1589.4,1401.21,14.62,21.61,553.1,2388.1,9036.97
1120,6,1,0.0029,-0.0005,100,5,518.67,1.3,47.49,521.37,2388.18,8124.1,8.4583,0.03,394,2388,100,642.62,38.87,23.324,1595.13,1409.67,14.62,21.61,553.27,2388.15,9040.85
1121,6,1,0.0038,0.0002,100,6,518.67,1.3,47.49,521.29,2388.15,8121.04,8.4994,0.03,393,2388,100,642.33,38.88,23.2869,1589.59,1408.46,14.62,21.61,553.91,2388.15,9039.36
1122,6,1,-0.0003,0.0005,100,7,518.67,1.3,47.49,521.38,2388.08,8121.85,8.4163,0.03,395,2388,100,642.44,38.85,23.2894,1586.65,1403.63,14.62,21.61,553.28,2388.11,9049.25
1123,6,1,0.0004,-0.0003,100,8,518.67,1.3,47.69,521.71,2388.17,8123.6,8.4739,0.03,393,2388,100,642.33,38.93,23.287,1586.78,1404.99,14.62,21.61,553.89,2388.16,9041.47
1124,6,1,0.0012,-0.0004,100,9,518.67,1.3,47.6,522.21,2388.1,8126.08,8.4614,0.03,393,2388,100,643.36,38.73,23.3138,1585.15,1407.48,14.62,21.61,553.54,2388.15,9040.9
1125,6,1,0.0,-0.0003,100,10,518.67,1.3,47.45,521.08,2388.14,8122.22,8.4129,0.03,391,2388,100,642.81,38.75,23.2454,1587.89,1414.99,14.62,21.61,553.28,2388.15,9034.79
1126,6,1,0.0039,-0.0005,100,11,518.67,1.3,47.67,521.55,2388.15,8123.31,8.4694,0.03,394,2388,100,642.5,38.98,23.3941,1586.81,1401.78,14.62,21.61,552.84,2388.19,9046.12
1127,6,1,-0.0033,0.0,100,12,518.67,1.3,47.4,521.25,2388.07,8122.73,8.4313,0.03,394,2388,100,642.28,38.86,23.3945,1594.5,1404.65,14.62,21.61,552.36,2388.13,9040.82
1128,6,1,0.002,0.0002,100,13,518.67,1.3,47.6,520.78,2388.11,8122.02,8.4537,0.03,394,2388,100,642.37,38.93,23.3845,1589.99,1409.91,14.62,21.61,553.67,2388.12,9044.29
1129,6,1,-0.0035,0.0003,100,14,518.67,1.3,47.61,521.79,2388.15,8123.95,8.4495,0.03,393,2388,100,642.91,38.84,23.3262,1592.99,1406.48,14.62,21.61,553.98,2388.15,9039.81
1130,6,1,-0.001,-0.0004,100,15,518.67,1.3,47.59,521.53,2388.15,8117.53,8.4468,0.03,394,2388,100,642.55,38.64,23.3293,1584.5,1410.62,14.62,21.61,553.84,2388.11,9037.5
1131,6,1,0.0003,0.0002,100,16,518.67,1.3,47.68,521.48,2388.1,8124.29,8.4485,0.03,394,2388,100,643.02,38.88,23.3919,1589.35,1411.03,14.62,21.61,553.15,2388.1,9045.23
1132,6,1,0.0015,-0.0005,100,17,518.67,1.3,47.49,521.35,2388.12,8122.36,8.445,0.03,392,2388,100,643.11,38.87,23.2692,1588.67,1411.59,14.62,21.61,552.85,2388.08,9042.32
1133,6,1,0.003,0.0005,100,18,518.67,1.3,47.7,521.41,2388.17,8118.77,8.4504,0.03,392,2388,100,642.68,38.9,23.4346,1587.04,1410.2,14.62,21.61,552.43,2388.1,9036.7
1134,6,1,0.0031,0.0,100,19,518.67,1.3,47.59,522.16,2388.08,8126.26,8.4358,0.03,394,2388,100,642.19,38.87,23.2571,1588.21,1408.93,14.62,21.61,552.77,2388.13,9048.39
1135,6,1,0.0002,-0.0004,100,20,518.67,1.3,47.47,521.32,2388.1,8122.53,8.4163,0.03,393,2388,100,642.63,38.76,23.2654,1590.31,1405.84,14.62,21.61,553.16,2388.12,9045.94
1136,6,1,0.0014,0.0005,100,21,518.67,1.3,47.51,521.03,2388.12,8120.2,8.4108,0.03,393,2388,100,642.41,38.94,23.2284,1587.62,1411.2,14.62,21.61,553.52,2388.08,9037.73
1137,6,1,0.0001,0.0004,100,22,518.67,1.3,47.53,521.78,2388.16,8124.21,8.4461,0.03,393,2388,100,642.75,38.71,23.2824,1586.8,1412.36,14.62,21.61,553.78,2388.14,9038.39
1138,6,1,-0.0035,0.0,100,23,518.67,1.3,47.49,521.47,2388.15,8122.56,8.4343,0.03,395,2388,100,642.65,38.71,23.2665,1592.61,1405.78,14.62,21.61,552.93,2388.19,9039.07
1139,6,1,0.0013,-0.0002,100,24,518.67,1.3,47.54,521.47,2388.14,8119.7,8.4512,0.03,394,2388,100,642.64,38.77,23.2691,1587.84,1408.88,14.62,21.61,552.66,2388.1,9042.18
1140,6,1,-0.0025,-0.0005,100,25,518.67,1.3,47.37,521.51,2388.16,8119.54,8.4449,0.03,393,2388,100,642.6,38.81,23.2809,1588.2,1404.17,14.62,21.61,553.01,2388.12,9041.67
1141,6,1,0.0023,0.0003,100,26,518.67,1.3,47.59,521.75,2388.14,8121.5,8.4876,0.03,392,2388,100,643.19,38.76,23.3463,1591.45,1409.38,14.62,21.61,553.53,2388.13,9045.49
1142,6,1,-0.002,0.0002,100,27,518.67,1.3,47.56,521.33,2388.14,8126.84,8.4485,0.03,392,2388,100,642.91,38.83,23.4141,1587.33,1408.41,14.62,21.61,553.68,2388.13,9043.31
1143,6,1,0.0024,0.0003,100,28,518.67,1.3,47.58,521.25,2388.13,8122.7,8.4252,0.03,394,2388,100,642.68,38.83,23.27,1590.93,1407.17,14.62,21.61,553.42,2388.13,9040.91
1144,6,1,0.0036,-0.0003,100,29,518.67,1.3,47.36,521.17,2388.1,8120.58,8.414,0.03,393,2388,100,642.02,38.88,23.1688,1587.92,1411.63,14.62,21.61,552.83,2388.18,9045.71
1145,6,1,-0.0012,-0.0001,100,30,518.67,1.3,47.46,521.46,2388.15,8115.3,8.4518,0.03,393,2388,100,642.1,38.97,23.388,1583.0,1409.32,14.62,21.61,553.29,2388.1,9040.37
1304,7,1,-0.0005,0.0004,100,1,518.67,1.3,47.24,522.19,2387.99,8141.69,8.4081,0.03,390,2388,100,642.38,38.97,23.4073,1589.49,1395.48,14.62,21.61,554.76,2387.97,9071.27
1305,7,1,0.0008,-0.0003,100,2,518.67,1.3,47.0,522.3,2388.02,8148.24,8.4216,0.03,391,2388,100,642.57,38.85,23.5043,1583.11,1395.97,14.62,21.61,553.97,2388.0,9078.21
1306,7,1,-0.0014,-0.0002,100,3,518.67,1.3,47.18,522.36,2387.98,8148.83,8.4258,0.03,392,2388,100,642.25,39.07,23.4113,1589.44,1397.74,14.62,21.61,554.95,2387.95,9063.37
1307,7,1,-0.002,0.0001,100,4,518.67,1.3,47.07,522.09,2388.06,8150.3,8.4175,0.03,392,2388,100,642.31,39.12,23.4616,1585.59,1397.85,14.62,21.61,553.3,2388.06,9068.16
1308,7,1,0.0016,0.0,100,5,518.67,1.3,47.31,522.0,2388.01,8149.4,8.4099,0.03,391,2388,100,642.25,38.94,23.4781,1587.23,1402.54,14.62,21.61,554.64,2388.04,9066.99
1309,7,1,0.0011,-0.0005,100,6,518.67,1.3,47.29,521.89,2388.0,8151.48,8.406,0.03,392,2388,100,642.49,39.07,23.394000000000002,1586.12,1403.1,14.62,21.61,553.89,2388.07,9067.91
1310,7,1,-0.0038,0.0002,100,7,518.67,1.3,47.21,522.54,2388.0,8153.91,8.3984,0.03,392,2388,100,642.45,38.91,23.349,1588.36,1391.19,14.62,21.61,554.66,2387.98,9069.13
1311,7,1,-0.0007,-0.0005,100,8,518.67,1.3,47.19,522.26,2388.08,8146.34,8.402000000000001,0.03,392,2388,100,642.41,38.95,23.381,1586.97,1401.42,14.62,21.61,554.05,2388.01,9064.8
1312,7,1,-0.0026,0.0,100,9,518.67,1.3,47.23,521.78,2388.04,8153.01,8.3848,0.03,392,2388,100,642.22,38.93,23.4429,1582.13,1401.77,14.62,21.61,554.31,2387.97,9069.41
1313,7,1,0.0019,-0.0002,100,10,518.67,1.3,47.14,522.09,2388.02,8151.36,8.4222,0.03,392,2388,100,642.29,38.96,23.3398,1588.96,1393.25,14.62,21.61,554.14,2387.96,9065.28
1314,7,1,0.0026,-0.0002,100,11,518.67,1.3,47.39,522.12,2387.98,8144.89,8.3948,0.03,392,2388,100,642.74,39.14,23.3074,1585.25,1393.96,14.62,21.61,554.11,2388.01,9074.91
1315,7,1,-0.0036,-0.0004,100,12,518.67,1.3,47.28,522.13,2387.99,8149.4,8.3766,0.03,393,2388,100,642.08,38.92,23.3777,1590.55,1397.36,14.62,21.61,554.21,2387.99,9071.72
1316,7,1,-0.0011,0.0001,100,13,518.67,1.3,47.17,522.55,2388.01,8144.81,8.4199,0.03,391,2388,100,642.47,39.01,23.4383,1584.88,1392.15,14.62,21.61,554.61,2387.95,9065.52
1317,7,1,0.0009,0.0001,100,14,518.67,1.3,47.18,521.98,2388.01,8148.8,8.4196,0.03,391,2388,100,641.76,39.02,23.4888,1579.88,1390.48,14.62,21.61,554.47,2388.05,9067.42
1318,7,1,-0.005,0.0004,100,15,518.67,1.3,47.24,521.89,2388.0,8146.48,8.3901,0.03,393,2388,100,642.29,39.07,23.3772,1582.42,1398.41,14.62,21.61,554.02,2388.08,9068.28
1319,7,1,0.0024,0.0003,100,16,518.67,1.3,47.04,522.54,2388.02,8153.29,8.4122,0.03,391,2388,100,642.3,39.08,23.3613,1588.69,1405.02,14.62,21.61,554.14,2387.97,9073.41
1320,7,1,-0.0019,0.0001,100,17,518.67,1.3,47.34,522.02,2387.99,8151.04,8.419,0.03,390,2388,100,642.08,38.93,23.404,1588.75,1397.63,14.62,21.61,554.94,2387.94,9071.39
1321,7,1,-0.0036,0.0002,100,18,518.67,1.3,47.21,522.31,2388.04,8149.43,8.388,0.03,392,2388,100,642.47,38.87,23.4165,1583.49,1394.65,14.62,21.61,553.92,2387.98,9073.12
1322,7,1,-0.001,0.0,100,19,518.67,1.3,47.16,522.26,2388.0,8153.83,8.4216,0.03,392,2388,100,642.01,39.02,23.4083,1586.11,1397.51,14.62,21.61,554.2,2388.0,9065.77
1323,7,1,-0.0028,0.0004,100,20,518.67,1.3,47.22,522.61,2388.02,8149.54,8.4111,0.03,392,2388,100,641.99,38.87,23.3776,1585.03,1395.92,14.62,21.61,554.26,2388.02,9068.68
1324,7,1,0.0001,-0.0002,100,21,518.67,1.3,47.23,521.78,2387.97,8148.23,8.3926,0.03,393,2388,100,641.77,38.79,23.3863,1589.77,1404.33,14.62,21.61,554.69,2388.03,9071.68
1325,7,1,0.0011,0.0004,100,22,518.67,1.3,47.25,522.02,2388.0,8145.29,8.3609,0.03,393,2388,100,641.44,39.01,23.2512,1578.03,1394.58,14.62,21.61,554.63,2388.0,9071.1
1326,7,1,-0.0057,-0.0001,100,23,518.67,1.3,47.21,522.48,2388.01,8146.64,8.4143,0.03,391,2388,100,641.76,39.06,23.3937,1586.41,1398.09,14.62,21.61,554.38,2388.01,9067.09
1327,7,1,0.0057,0.0002,100,24,518.67,1.3,47.3,522.65,2388.02,8151.81,8.4022,0.03,391,2388,100,642.44,39.03,23.4204,1583.32,1398.75,14.62,21.61,553.84,2387.99,9066.23
1328,7,1,-0.0009,-0.0004,100,25,518.67,1.3,47.26,522.27,2387.97,8149.05,8.4361,0.03,392,2388,100,641.79,39.05,23.3838,1578.13,1397.07,14.62,21.61,554.2,2388.07,9072.66
1329,7,1,0.0009,-0.0001,100,26,518.67,1.3,47.12,522.7,2388.01,8146.94,8.3712,0.03,393,2388,100,641.87,39.01,23.3981,1585.88,1401.19,14.62,21.6,554.88,2388.0,9071.55
1330,7,1,0.0005,-0.0001,100,27,518.67,1.3,47.27,522.38,2387.95,8156.32,8.4167,0.03,391,2388,100,642.68,38.85,23.4148,1585.5,1397.39,14.62,21.61,553.65,2388.05,9069.54
1331,7,1,-0.0006,0.0004,100,28,518.67,1.3,47.21,521.65,2388.02,8148.06,8.4114,0.03,392,2388,100,642.68,39.07,23.375999999999998,1586.11,1405.38,14.62,21.61,553.65,2388.02,9071.83
1332,7,1,-0.0012,-0.0001,100,29,518.67,1.3,47.13,522.52,2388.01,8151.06,8.3806,0.03,393,2388,100,641.9,39.08,23.4833,1589.95,1396.71,14.62,21.61,555.01,2388.01,9073.64
1333,7,1,-0.0016,-0.0004,100,30,518.67,1.3,47.19,522.06,2387.98,8147.52,8.4228,0.03,391,2388,100,642.18,39.01,23.4269,1585.13,1396.49,14.62,21.6,554.78,2388.03,9069.39
1563,8,1,-0.0026,-0.0003,100,1,518.67,1.3,47.3,521.23,2388.13,8123.47,8.4808,0.03,393,2388,100,643.18,38.9,23.3468,1585.17,1409.75,14.62,21.61,552.31,2388.12,9048.66
1564,8,1,-0.0012,-0.0003,100,2,518.67,1.3,47.62,521.82,2388.13,8120.18,8.4209,0.03,392,2388,100,642.92,38.9,23.2926,1585.97,1410.81,14.62,21.61,552.74,2388.11,9040.66
1565,8,1,0.0001,0.0002,100,3,518.67,1.3,47.51,521.52,2388.12,8122.29,8.4497,0.03,393,2388,100,642.74,38.88,23.1812,1591.11,1403.29,14.62,21.61,552.79,2388.11,9045.01
1566,8,1,-0.0021,0.0005,100,4,518.67,1.3,47.68,521.25,2388.12,8123.8,8.4405,0.03,393,2388,100,642.76,38.86,23.2371,1592.22,1406.11,14.62,21.61,552.13,2388.14,9049.45
1567,8,1,-0.0044,0.0003,100,5,518.67,1.3,47.53,521.5,2388.15,8118.15,8.4029,0.03,392,2388,100,643.13,38.88,23.2975,1596.11,1409.34,14.62,21.61,553.61,2388.13,9043.0
1568,8,1,0.0028,-0.0005,100,6,518.67,1.3,47.55,521.07,2388.14,8126.65,8.4505,0.03,394,2388,100,642.55,38.86,23.2799,1596.3,1418.06,14.62,21.61,552.32,2388.13,9045.24
1569,8,1,-0.0024,0.0004,100,7,518.67,1.3,47.28,521.14,2388.13,8121.9,8.4438,0.03,392,2388,100,642.86,38.71,23.3545,1586.88,1404.52,14.62,21.61,553.54,2388.11,9042.79
1570,8,1,-0.0017,-0.0001,100,8,518.67,1.3,47.38,521.9,2388.21,8120.31,8.4281,0.03,394,2388,100,642.75,38.71,23.2232,1589.06,1407.11,14.62,21.61,552.97,2388.17,9040.27
1571,8,1,-0.0004,0.0002,100,9,518.67,1.3,47.53,521.17,2388.15,8115.49,8.4758,0.03,392,2388,100,643.01,38.94,23.2721,1594.26,1413.87,14.62,21.61,552.61,2388.1,9037.14
1572,8,1,-0.005,-0.0001,100,10,518.67,1.3,47.59,521.1,2388.14,8128.5,8.4599,0.03,395,2388,100,642.57,38.76,23.2683,1583.85,1406.7,14.62,21.61,553.56,2388.12,9040.35
1573,8,1,0.0018,0.0004,100,11,518.67,1.3,47.69,521.0,2388.14,8125.93,8.4549,0.03,392,2388,100,642.3,38.81,23.2842,1589.55,1419.87,14.62,21.61,554.04,2388.2,9040.86
1574,8,1,0.0013,-0.0004,100,12,518.67,1.3,47.65,521.18,2388.11,8121.97,8.4522,0.03,394,2388,100,643.02,39.04,23.2671,1587.92,1406.39,14.62,21.61,553.47,2388.1,9042.47
1575,8,1,-0.0024,0.0004,100,13,518.67,1.3,47.35,521.36,2388.1,8118.26,8.4268,0.03,395,2388,100,642.46,38.67,23.357,1588.36,1407.31,14.62,21.61,553.57,2388.1,9042.18
1576,8,1,0.0001,-0.0004,100,14,518.67,1.3,47.53,521.1,2388.15,8126.84,8.4481,0.03,394,2388,100,642.44,38.82,23.3671,1588.9,1413.77,14.62,21.61,553.13,2388.14,9048.68
1577,8,1,-0.0028,-0.0003,100,15,518.67,1.3,47.62,521.48,2388.16,8126.2,8.4934,0.03,390,2388,100,642.61,38.6,23.3259,1596.78,1411.97,14.62,21.61,553.06,2388.15,9043.81
1578,8,1,-0.004,0.0004,100,16,518.67,1.3,47.57,522.08,2388.17,8120.23,8.4631,0.03,392,2388,100,641.82,38.78,23.2899,1592.93,1410.4,14.62,21.61,553.15,2388.06,9039.37
1579,8,1,-0.0019,-0.0003,100,17,518.67,1.3,47.62,521.25,2388.12,8127.19,8.4208,0.03,392,2388,100,642.61,38.82,23.2522,1592.06,1403.1,14.62,21.61,553.48,2388.16,9038.3
1580,8,1,-0.0001,-0.0001,100,18,518.67,1.3,47.71,521.19,2388.1,8115.54,8.4579,0.03,393,2388,100,642.2,38.98,23.2242,1593.38,1409.63,14.62,21.61,552.95,2388.17,9042.87
1581,8,1,-0.0048,-0.0004,100,19,518.67,1.3,47.61,521.0,2388.07,8123.53,8.4433,0.03,392,2388,100,642.32,38.88,23.2057,1590.23,1406.79,14.62,21.61,553.75,2388.1,9037.76
1582,8,1,-0.0003,0.0,100,20,518.67,1.3,47.41,521.75,2388.11,8120.73,8.4265,0.03,395,2388,100,643.33,38.89,23.2556,1590.41,1405.38,14.62,21.61,553.09,2388.13,9045.77
1583,8,1,-0.0035,-0.0003,100,21,518.67,1.3,47.51,520.86,2388.14,8124.54,8.4506,0.03,392,2388,100,642.74,38.84,23.3172,1586.57,1400.16,14.62,21.61,553.73,2388.17,9041.03
1584,8,1,0.0045,-0.0001,100,22,518.67,1.3,47.6,521.51,2388.11,8125.91,8.4327,0.03,394,2388,100,642.68,38.91,23.2675,1589.24,1412.59,14.62,21.61,553.2,2388.17,9050.28
1585,8,1,0.0002,0.0002,100,23,518.67,1.3,47.54,521.28,2388.08,8120.95,8.4517,0.03,392,2388,100,643.08,38.87,23.1853,1585.98,1415.98,14.62,21.61,553.14,2388.18,9035.26
1586,8,1,0.0022,-0.0004,100,24,518.67,1.3,47.53,521.63,2388.11,8124.29,8.4348,0.03,391,2388,100,642.92,38.9,23.3129,1584.01,1406.58,14.62,21.61,552.85,2388.14,9048.23
1587,8,1,0.0006,-0.0003,100,25,518.67,1.3,47.73,521.75,2388.09,8125.6,8.4432,0.03,393,2388,100,642.85,38.78,23.2746,1585.05,1410.56,14.62,21.61,553.29,2388.13,9043.13
1588,8,1,0.0015,0.0002,100,26,518.67,1.3,47.38,521.88,2388.16,8122.28,8.4056,0.03,394,2388,100,642.23,38.88,23.2902,1589.95,1405.69,14.62,21.61,553.07,2388.07,9045.98
1589,8,1,-0.002,0.0004,100,27,518.67,1.3,47.57,520.65,2388.2,8117.73,8.4211,0.03,393,2388,100,642.83,38.69,23.2324,1590.91,1413.37,14.62,21.61,553.4,2388.17,9043.12
1590,8,1,-0.0004,0.0001,100,28,518.67,1.3,47.43,520.94,2388.1,8127.55,8.4334,0.03,393,2388,100,642.14,38.79,23.2601,1584.76,1411.85,14.62,21.61,553.68,2388.1,9045.72
1591,8,1,-0.0006,-0.0004,100,29,518.67,1.3,47.57,521.34,2388.15,8126.46,8.4479,0.03,392,2388,100,642.89,38.92,23.3099,1592.03,1407.7,14.62,21.61,553.01,2388.16,9044.98
1592,8,1,0.0004,0.0003,100,30,518.67,1.3,47.59,521.26,2388.14,8121.13,8.4222,0.03,393,2388,100,643.08,38.81,23.3215,1588.55,1400.07,14.62,21.61,552.45,2388.08,9044.89
1713,9,1,0.0005,0.0004,100,1,518.67,1.3,47.09,522.34,2387.95,8149.16,8.402000000000001,0.03,391,2388,100,642.18,39.04,23.5349,1582.99,1396.22,14.62,21.61,554.35,2387.96,9065.59
1714,9,1,0.0001,0.0001,100,2,518.67,1.3,47.12,523.03,2387.98,8148.23,8.4331,0.03,392,2388,100,641.91,38.97,23.4335,1580.17,1394.7,14.62,21.61,554.85,2387.94,9063.39
1715,9,1,-0.0009,-0.0003,100,3,518.67,1.3,47.12,522.63,2388.05,8140.94,8.4028,0.03,391,2388,100,642.5,39.09,23.4296,1587.57,1396.79,14.62,21.61,554.75,2388.03,9057.58
1716,9,1,-0.0022,0.0001,100,4,518.67,1.3,47.04,522.85,2388.01,8145.41,8.3741,0.03,392,2388,100,642.04,38.96,23.5159,1584.66,1406.4,14.62,21.61,555.19,2388.0,9061.97
1717,9,1,-0.0018,-0.0003,100,5,518.67,1.3,47.15,522.51,2387.98,8145.92,8.3664,0.03,390,2388,100,642.06,39.08,23.45,1580.0,1400.12,14.62,21.61,554.84,2387.95,9062.05
1718,9,1,0.0009,-0.0005,100,6,518.67,1.3,47.07,522.54,2388.04,8147.93,8.3554,0.03,393,2388,100,641.84,38.79,23.4186,1589.51,1401.32,14.62,21.61,554.42,2388.01,9062.76
1719,9,1,-0.0021,-0.0004,100,7,518.67,1.3,47.28,522.57,2388.01,8148.53,8.3917,0.03,392,2388,100,641.66,39.07,23.4575,1584.33,1400.27,14.62,21.61,553.55,2388.04,9063.1
1720,9,1,0.0018,0.0,100,8,518.67,1.3,47.37,522.21,2387.94,8145.97,8.4011,0.03,390,2388,100,641.46,39.27,23.4105,1581.9,1392.49,14.62,21.61,555.66,2388.02,9064.64
1721,9,1,0.0003,-0.0004,100,9,518.67,1.3,47.2,522.35,2388.04,8148.65,8.3858,0.03,391,2388,100,641.99,39.03,23.5122,1580.58,1394.58,14.62,21.6,554.88,2388.04,9070.86
1722,9,1,0.0009,-0.0002,100,10,518.67,1.3,47.21,522.48,2388.03,8142.56,8.4069,0.03,391,2388,100,641.77,38.9,23.4672,1580.84,1391.62,14.62,21.61,554.37,2388.02,9068.09
1723,9,1,-0.0012,-0.0004,100,11,518.67,1.3,47.16,522.75,2387.99,8144.65,8.3929,0.03,391,2388,100,642.33,39.08,23.4228,1581.8,1400.58,14.62,21.61,553.61,2388.0,9067.61
1724,9,1,-0.0001,-0.0001,100,12,518.67,1.3,47.0,522.56,2388.04,8150.53,8.4091,0.03,392,2388,100,641.63,38.99,23.4246,1584.2,1402.16,14.62,21.61,554.36,2387.98,9066.29
1725,9,1,0.003,-0.0003,100,13,518.67,1.3,47.11,522.67,2388.01,8150.97,8.3998,0.03,392,2388,100,641.97,38.87,23.516,1589.32,1399.58,14.62,21.61,553.84,2387.99,9062.77
1726,9,1,-0.0022,0.0003,100,14,518.67,1.3,47.26,522.4,2387.97,8141.72,8.4069,0.03,392,2388,100,642.44,39.01,23.445,1584.43,1398.28,14.62,21.61,554.68,2387.98,9064.45
